"","owner","period","player","actual_fantasy_points","lineup"
"1875","liam",13,"Tobias Harris",25,6
"1876","liam",13,"Marc Gasol",0,11
"1877","liam",13,"Mike Conley",0,11
"1878","liam",13,"Marvin Bagley III",0,12
"1879","liam",13,"Jarrett Allen",24,4
"1880","liam",13,"Damian Jones",9,11
"1881","liam",14,"Stephen Curry",39,0
"1882","liam",14,"Andre Drummond",0,12
"1883","liam",14,"Jimmy Butler",43,1
"1884","liam",14,"Paul George",0,2
"1885","liam",14,"Blake Griffin",0,3
"1886","liam",14,"Jrue Holiday",28,5
"1887","liam",14,"Tobias Harris",0,6
"1888","liam",14,"Marc Gasol",0,12
"1889","liam",14,"Mike Conley",0,12
"1890","liam",14,"Jarrett Allen",17,4
"1891","liam",14,"D'Angelo Russell",10,11
"1892","liam",14,"Rudy Gay",33,11
"1893","liam",14,"Goran Dragic",22,11
"1894","liam",15,"Stephen Curry",0,0
"1895","liam",15,"Andre Drummond",28,4
"1896","liam",15,"Jimmy Butler",0,1
"1897","liam",15,"Paul George",38,2
"1898","liam",15,"Blake Griffin",31,3
"1899","liam",15,"Jrue Holiday",0,5
"1900","liam",15,"Tobias Harris",14,6
"1901","liam",15,"Marc Gasol",38,11
"1902","liam",15,"Mike Conley",19,11
"1903","liam",15,"Jarrett Allen",0,12
"1904","liam",15,"D'Angelo Russell",0,12
"1905","liam",15,"Rudy Gay",0,12
"1906","liam",15,"Goran Dragic",1,11
"1907","liam",16,"Stephen Curry",40,0
"1908","liam",16,"Andre Drummond",45,4
"1909","liam",16,"Jimmy Butler",0,1
"1910","liam",16,"Paul George",0,2
"1911","liam",16,"Blake Griffin",29,3
"1912","liam",16,"Jrue Holiday",29,5
"1913","liam",16,"Tobias Harris",0,6
"1914","liam",16,"Marc Gasol",0,12
"1915","liam",16,"Mike Conley",0,12
"1916","liam",16,"Jarrett Allen",17,11
"1917","liam",16,"D'Angelo Russell",11,11
"1918","liam",16,"Rudy Gay",13,11
"1919","liam",16,"Goran Dragic",0,12
"1920","liam",17,"Stephen Curry",0,0
"1921","liam",17,"Andre Drummond",0,4
"1922","liam",17,"Jimmy Butler",0,1
"1923","liam",17,"Paul George",26,2
"1924","liam",17,"Blake Griffin",0,3
"1925","liam",17,"Jrue Holiday",24,5
"1926","liam",17,"Tobias Harris",31,6
"1927","liam",17,"Marc Gasol",0,12
"1928","liam",17,"Mike Conley",0,12
"1929","liam",17,"Jarrett Allen",0,11
"1930","liam",17,"D'Angelo Russell",0,11
"1931","liam",17,"Rudy Gay",0,11
"1932","liam",17,"Goran Dragic",0,12
"1933","liam",18,"Stephen Curry",33,0
"1934","liam",18,"Andre Drummond",0,12
"1935","liam",18,"Jimmy Butler",15,1
"1936","liam",18,"Paul George",25,2
"1937","liam",18,"Blake Griffin",0,3
"1938","liam",18,"Jrue Holiday",0,5
"1939","liam",18,"Tobias Harris",28,6
"1940","liam",18,"Marc Gasol",37,4
"1941","liam",18,"Mike Conley",28,11
"1942","liam",18,"Jarrett Allen",14,11
"1943","liam",18,"D'Angelo Russell",7,11
"1944","liam",18,"Rudy Gay",0,12
"1945","liam",18,"Goran Dragic",0,12
"1946","liam",19,"Stephen Curry",0,0
"1947","liam",19,"Andre Drummond",12,11
"1948","liam",19,"Jimmy Butler",0,1
"1949","liam",19,"Paul George",0,2
"1950","liam",19,"Blake Griffin",43,3
"1951","liam",19,"Jrue Holiday",29,5
"1952","liam",19,"Tobias Harris",0,6
"1953","liam",19,"Marc Gasol",0,4
"1954","liam",19,"Mike Conley",0,12
"1955","liam",19,"Jarrett Allen",0,12
"1956","liam",19,"D'Angelo Russell",0,12
"1957","liam",19,"Rudy Gay",3,11
"1958","liam",19,"Goran Dragic",0,11
"1959","liam",20,"Stephen Curry",0,0
"1960","liam",20,"Andre Drummond",0,12
"1961","liam",20,"Jimmy Butler",0,1
"1962","liam",20,"Paul George",0,2
"1963","liam",20,"Blake Griffin",0,3
"1964","liam",20,"Jrue Holiday",0,12
"1965","liam",20,"Tobias Harris",0,6
"1966","liam",20,"Marc Gasol",13,4
"1967","liam",20,"Mike Conley",8,5
"1968","liam",20,"Jarrett Allen",31,11
"1969","liam",20,"D'Angelo Russell",20,11
"1970","liam",20,"Rudy Gay",0,11
"1971","liam",20,"Goran Dragic",0,12
"1972","liam",21,"Stephen Curry",21,0
"1973","liam",21,"Andre Drummond",40,11
"1974","liam",21,"Jimmy Butler",23,1
"1975","liam",21,"Paul George",37,2
"1976","liam",21,"Blake Griffin",30,3
"1977","liam",21,"Jrue Holiday",30,11
"1978","liam",21,"Tobias Harris",27,6
"1979","liam",21,"Marc Gasol",25,4
"1980","liam",21,"Mike Conley",10,5
"1981","liam",21,"Jarrett Allen",0,12
"1982","liam",21,"D'Angelo Russell",0,12
"1983","liam",21,"Rudy Gay",0,12
"1984","liam",21,"Wendell Carter Jr.",23,11
"1985","liam",22,"Stephen Curry",0,0
"1986","liam",22,"Andre Drummond",0,12
"1987","liam",22,"Jimmy Butler",0,1
"1988","liam",22,"Paul George",0,2
"1989","liam",22,"Blake Griffin",0,3
"1990","liam",22,"Jrue Holiday",0,11
"1991","liam",22,"Tobias Harris",0,6
"1992","liam",22,"Marc Gasol",0,12
"1993","liam",22,"Mike Conley",0,12
"1994","liam",22,"Jarrett Allen",26,4
"1995","liam",22,"D'Angelo Russell",21,5
"1996","liam",22,"Wendell Carter Jr.",0,11
"1997","liam",22,"Dwight Howard",19,11
"1998","liam",23,"Stephen Curry",0,0
"1999","liam",23,"Andre Drummond",48,4
"2000","liam",23,"Jimmy Butler",37,1
"2001","liam",23,"Paul George",20,2
"2002","liam",23,"Blake Griffin",17,3
"2003","liam",23,"Jrue Holiday",33,11
"2004","liam",23,"Tobias Harris",0,6
"2005","liam",23,"Marc Gasol",41,11
"2006","liam",23,"Mike Conley",9,5
"2007","liam",23,"Jarrett Allen",0,12
"2008","liam",23,"D'Angelo Russell",0,12
"2009","liam",23,"Wendell Carter Jr.",34,11
"2010","liam",23,"Dwight Howard",0,12
"2011","liam",24,"Stephen Curry",6,0
"2012","liam",24,"Andre Drummond",0,4
"2013","liam",24,"Jimmy Butler",0,1
"2014","liam",24,"Paul George",38,2
"2015","liam",24,"Blake Griffin",0,3
"2016","liam",24,"Jrue Holiday",0,11
"2017","liam",24,"Tobias Harris",21,6
"2018","liam",24,"Marc Gasol",0,11
"2019","liam",24,"Mike Conley",0,5
"2020","liam",24,"Jarrett Allen",0,12
"2021","liam",24,"D'Angelo Russell",0,12
"2022","liam",24,"Wendell Carter Jr.",0,11
"2023","liam",24,"Dwight Howard",0,12
"2024","liam",25,"Stephen Curry",0,0
"2025","liam",25,"Andre Drummond",38,4
"2026","liam",25,"Jimmy Butler",20,1
"2027","liam",25,"Paul George",0,2
"2028","liam",25,"Blake Griffin",19,3
"2029","liam",25,"Jrue Holiday",0,12
"2030","liam",25,"Tobias Harris",0,6
"2031","liam",25,"Marc Gasol",0,12
"2032","liam",25,"Mike Conley",0,5
"2033","liam",25,"Jarrett Allen",36,11
"2034","liam",25,"D'Angelo Russell",27,11
"2035","liam",25,"Wendell Carter Jr.",0,12
"2036","liam",25,"Dwight Howard",12,11
"2037","liam",26,"Stephen Curry",0,0
"2038","liam",26,"Andre Drummond",0,12
"2039","liam",26,"Jimmy Butler",0,12
"2040","liam",26,"Paul George",26,2
"2041","liam",26,"Jrue Holiday",29,1
"2042","liam",26,"Tobias Harris",29,6
"2043","liam",26,"Marc Gasol",26,4
"2044","liam",26,"Mike Conley",36,5
"2045","liam",26,"Jarrett Allen",19,11
"2046","liam",26,"D'Angelo Russell",15,11
"2047","liam",26,"Wendell Carter Jr.",24,3
"2048","liam",26,"Dwight Howard",20,11
"2049","liam",26,"Klay Thompson",21,12
"2050","liam",27,"Stephen Curry",0,0
"2051","liam",27,"Andre Drummond",52,4
"2052","liam",27,"Jimmy Butler",0,12
"2053","liam",27,"Paul George",0,2
"2054","liam",27,"Jrue Holiday",0,1
"2055","liam",27,"Tobias Harris",0,6
"2056","liam",27,"Marc Gasol",0,12
"2057","liam",27,"Mike Conley",0,5
"2058","liam",27,"Jarrett Allen",0,11
"2059","liam",27,"D'Angelo Russell",0,11
"2060","liam",27,"Wendell Carter Jr.",0,3
"2061","liam",27,"Dwight Howard",0,11
"2062","liam",27,"Klay Thompson",0,12
"2063","liam",28,"Stephen Curry",0,12
"2064","liam",28,"Andre Drummond",0,12
"2065","liam",28,"Jimmy Butler",0,12
"2066","liam",28,"Paul George",34,2
"2067","liam",28,"Jrue Holiday",39,1
"2068","liam",28,"Tobias Harris",21,6
"2069","liam",28,"Marc Gasol",23,4
"2070","liam",28,"Mike Conley",20,5
"2071","liam",28,"Jarrett Allen",0,11
"2072","liam",28,"D'Angelo Russell",27,0
"2073","liam",28,"Wendell Carter Jr.",18,3
"2074","liam",28,"Dwight Howard",28,11
"2075","liam",28,"Klay Thompson",24,11
"2076","liam",29,"Stephen Curry",0,0
"2077","liam",29,"Andre Drummond",0,12
"2078","liam",29,"Jimmy Butler",0,12
"2079","liam",29,"Paul George",0,2
"2080","liam",29,"Jrue Holiday",0,1
"2081","liam",29,"Tobias Harris",0,6
"2082","liam",29,"Marc Gasol",0,4
"2083","liam",29,"Mike Conley",0,5
"2084","liam",29,"Jarrett Allen",0,11
"2085","liam",29,"D'Angelo Russell",0,12
"2086","liam",29,"Wendell Carter Jr.",0,3
"2087","liam",29,"Dwight Howard",0,11
"2088","liam",29,"Klay Thompson",30,11
"2089","liam",30,"Stephen Curry",0,12
"2090","liam",30,"Andre Drummond",16,11
"2091","liam",30,"Jimmy Butler",12,6
"2092","liam",30,"Paul George",47,2
"2093","liam",30,"Jrue Holiday",17,1
"2094","liam",30,"Tobias Harris",0,12
"2095","liam",30,"Marc Gasol",27,4
"2096","liam",30,"Mike Conley",27,5
"2097","liam",30,"Jarrett Allen",0,11
"2098","liam",30,"D'Angelo Russell",8,0
"2099","liam",30,"Wendell Carter Jr.",11,3
"2100","liam",30,"Dwight Howard",11,11
"2101","liam",30,"Klay Thompson",0,12
"2102","liam",31,"Stephen Curry",0,0
"2103","liam",31,"Andre Drummond",0,11
"2104","liam",31,"Jimmy Butler",0,6
"2105","liam",31,"Paul George",0,2
"2106","liam",31,"Jrue Holiday",0,1
"2107","liam",31,"Tobias Harris",24,3
"2108","liam",31,"Marc Gasol",0,4
"2109","liam",31,"Mike Conley",0,12
"2110","liam",31,"Jarrett Allen",0,11
"2111","liam",31,"D'Angelo Russell",0,12
"2112","liam",31,"Wendell Carter Jr.",0,12
"2113","liam",31,"Dwight Howard",0,11
"2114","liam",31,"Klay Thompson",5,5
"2115","liam",32,"Stephen Curry",0,0
"2116","liam",32,"Andre Drummond",0,12
"2117","liam",32,"Jimmy Butler",35,6
"2118","liam",32,"Paul George",0,2
"2119","liam",32,"Jrue Holiday",31,1
"2120","liam",32,"Tobias Harris",0,12
"2121","liam",32,"Marc Gasol",24,4
"2122","liam",32,"Mike Conley",11,5
"2123","liam",32,"Jarrett Allen",29,11
"2124","liam",32,"D'Angelo Russell",24,11
"2125","liam",32,"Wendell Carter Jr.",23,3
"2126","liam",32,"Dwight Howard",40,11
"2127","liam",32,"Klay Thompson",0,12
"2128","liam",33,"Stephen Curry",0,0
"2129","liam",33,"Andre Drummond",0,12
"2130","liam",33,"Jimmy Butler",22,6
"2131","liam",33,"Paul George",45,2
"2132","liam",33,"Jrue Holiday",29,1
"2133","liam",33,"Tobias Harris",28,11
"2134","liam",33,"Marc Gasol",0,4
"2135","liam",33,"Mike Conley",0,12
"2136","liam",33,"Jarrett Allen",33,11
"2137","liam",33,"D'Angelo Russell",37,11
"2138","liam",33,"Wendell Carter Jr.",12,3
"2139","liam",33,"Dwight Howard",0,12
"2140","liam",33,"Klay Thompson",19,5
"2141","liam",34,"Stephen Curry",0,0
"2142","liam",34,"Andre Drummond",0,12
"2143","liam",34,"Jimmy Butler",0,6
"2144","liam",34,"Paul George",0,2
"2145","liam",34,"Jrue Holiday",0,1
"2146","liam",34,"Tobias Harris",0,12
"2147","liam",34,"Marc Gasol",46,4
"2148","liam",34,"Mike Conley",18,11
"2149","liam",34,"Jarrett Allen",0,11
"2150","liam",34,"D'Angelo Russell",0,12
"2151","liam",34,"Wendell Carter Jr.",0,3
"2152","liam",34,"Dwight Howard",-1,11
"2153","liam",34,"Klay Thompson",9,5
"2154","liam",35,"Stephen Curry",0,0
"2155","liam",35,"Andre Drummond",42,11
"2156","liam",35,"Jimmy Butler",19,6
"2157","liam",35,"Paul George",24,2
"2158","liam",35,"Jrue Holiday",31,1
"2159","liam",35,"Tobias Harris",32,11
"2160","liam",35,"Marc Gasol",39,4
"2161","liam",35,"Mike Conley",34,11
"2162","liam",35,"Jarrett Allen",0,12
"2163","liam",35,"D'Angelo Russell",0,12
"2164","liam",35,"Wendell Carter Jr.",0,3
"2165","liam",35,"Dwight Howard",0,12
"2166","liam",35,"Klay Thompson",0,5
"2167","liam",36,"Stephen Curry",0,0
"2168","liam",36,"Andre Drummond",0,11
"2169","liam",36,"Jimmy Butler",0,6
"2170","liam",36,"Paul George",0,2
"2171","liam",36,"Jrue Holiday",0,1
"2172","liam",36,"Tobias Harris",27,11
"2173","liam",36,"Marc Gasol",0,4
"2174","liam",36,"Mike Conley",0,11
"2175","liam",36,"Jarrett Allen",31,12
"2176","liam",36,"D'Angelo Russell",34,12
"2177","liam",36,"Wendell Carter Jr.",0,3
"2178","liam",36,"Dwight Howard",0,12
"2179","liam",36,"Klay Thompson",0,5
"2180","liam",37,"Stephen Curry",0,0
"2181","liam",37,"Andre Drummond",23,11
"2182","liam",37,"Jimmy Butler",23,6
"2183","liam",37,"Paul George",27,2
"2184","liam",37,"Jrue Holiday",34,1
"2185","liam",37,"Tobias Harris",0,11
"2186","liam",37,"Marc Gasol",31,4
"2187","liam",37,"Mike Conley",37,11
"2188","liam",37,"Jarrett Allen",14,12
"2189","liam",37,"D'Angelo Russell",12,12
"2190","liam",37,"Wendell Carter Jr.",19,3
"2191","liam",37,"Dwight Howard",0,12
"2192","liam",37,"Klay Thompson",20,5
"2193","liam",38,"Stephen Curry",0,0
"2194","liam",38,"Andre Drummond",0,11
"2195","liam",38,"Jimmy Butler",0,6
"2196","liam",38,"Paul George",0,2
"2197","liam",38,"Jrue Holiday",0,1
"2198","liam",38,"Tobias Harris",0,11
"2199","liam",38,"Marc Gasol",0,4
"2200","liam",38,"Mike Conley",0,11
"2201","liam",38,"Jarrett Allen",0,12
"2202","liam",38,"D'Angelo Russell",0,12
"2203","liam",38,"Wendell Carter Jr.",0,3
"2204","liam",38,"Dwight Howard",0,12
"2205","liam",38,"Klay Thompson",0,5
"2206","liam",39,"Stephen Curry",0,0
"2207","liam",39,"Andre Drummond",55,11
"2208","liam",39,"Jimmy Butler",27,6
"2209","liam",39,"Paul George",25,2
"2210","liam",39,"Jrue Holiday",22,1
"2211","liam",39,"Tobias Harris",16,11
"2212","liam",39,"Marc Gasol",40,4
"2213","liam",39,"Mike Conley",23,11
"2214","liam",39,"Jarrett Allen",13,12
"2215","liam",39,"D'Angelo Russell",0,12
"2216","liam",39,"Wendell Carter Jr.",15,3
"2217","liam",39,"Dwight Howard",0,12
"2218","liam",39,"Klay Thompson",35,5
"2219","liam",40,"Stephen Curry",0,0
"2220","liam",40,"Andre Drummond",0,11
"2221","liam",40,"Jimmy Butler",0,6
"2222","liam",40,"Paul George",37,2
"2223","liam",40,"Jrue Holiday",20,1
"2224","liam",40,"Tobias Harris",0,11
"2225","liam",40,"Marc Gasol",0,4
"2226","liam",40,"Mike Conley",0,11
"2227","liam",40,"Jarrett Allen",0,12
"2228","liam",40,"D'Angelo Russell",0,12
"2229","liam",40,"Wendell Carter Jr.",15,3
"2230","liam",40,"Dwight Howard",0,12
"2231","liam",40,"Klay Thompson",20,5
"2232","liam",41,"Stephen Curry",0,12
"2233","liam",41,"Andre Drummond",36,11
"2234","liam",41,"Jimmy Butler",50,6
"2235","liam",41,"Paul George",0,12
"2236","liam",41,"Jrue Holiday",0,12
"2237","liam",41,"Tobias Harris",41,3
"2238","liam",41,"Marc Gasol",45,4
"2239","liam",41,"Mike Conley",24,11
"2240","liam",41,"Jarrett Allen",18,11
"2241","liam",41,"D'Angelo Russell",44,0
"2242","liam",41,"Wendell Carter Jr.",0,12
"2243","liam",41,"Dwight Howard",0,12
"2244","liam",41,"Klay Thompson",0,12
"2245","liam",42,"Stephen Curry",0,0
"2246","liam",42,"Andre Drummond",0,12
"2247","liam",42,"Jimmy Butler",0,6
"2248","liam",42,"Paul George",0,12
"2249","liam",42,"Jrue Holiday",26,1
"2250","liam",42,"Tobias Harris",0,12
"2251","liam",42,"Marc Gasol",0,12
"2252","liam",42,"Mike Conley",0,11
"2253","liam",42,"Jarrett Allen",0,11
"2254","liam",42,"D'Angelo Russell",0,12
"2255","liam",42,"Klay Thompson",27,5
"2256","liam",42,"Derrick Rose",13,11
"2257","liam",42,"Paul Millsap",0,12
"2258","liam",43,"Stephen Curry",0,0
"2259","liam",43,"Andre Drummond",14,11
"2260","liam",43,"Jimmy Butler",0,6
"2261","liam",43,"Paul George",0,12
"2262","liam",43,"Jrue Holiday",0,1
"2263","liam",43,"Tobias Harris",0,12
"2264","liam",43,"Marc Gasol",41,4
"2265","liam",43,"Mike Conley",29,11
"2266","liam",43,"Jarrett Allen",0,11
"2267","liam",43,"D'Angelo Russell",0,12
"2268","liam",43,"Klay Thompson",0,5
"2269","liam",43,"Derrick Rose",0,12
"2270","liam",43,"Paul Millsap",36,3
"2271","liam",44,"Stephen Curry",0,12
"2272","liam",44,"Andre Drummond",0,12
"2273","liam",44,"Jimmy Butler",12,6
"2274","liam",44,"Paul George",22,11
"2275","liam",44,"Jrue Holiday",35,1
"2276","liam",44,"Tobias Harris",18,11
"2277","liam",44,"Marc Gasol",0,12
"2278","liam",44,"Mike Conley",0,12
"2279","liam",44,"Jarrett Allen",18,11
"2280","liam",44,"D'Angelo Russell",12,5
"2281","liam",44,"Klay Thompson",0,12
"2282","liam",44,"Derrick Rose",17,0
"2283","liam",44,"Paul Millsap",0,12
"2284","liam",45,"Stephen Curry",0,0
"2285","liam",45,"Andre Drummond",0,12
"2286","liam",45,"Jimmy Butler",0,6
"2287","liam",45,"Paul George",0,11
"2288","liam",45,"Jrue Holiday",0,1
"2289","liam",45,"Tobias Harris",32,11
"2290","liam",45,"Marc Gasol",0,12
"2291","liam",45,"Mike Conley",0,12
"2292","liam",45,"Jarrett Allen",0,11
"2293","liam",45,"D'Angelo Russell",0,12
"2294","liam",45,"Klay Thompson",17,5
"2295","liam",45,"Derrick Rose",0,12
"2296","liam",45,"Paul Millsap",0,12
"2297","liam",46,"Stephen Curry",0,12
"2298","liam",46,"Andre Drummond",49,11
"2299","liam",46,"Jimmy Butler",26,6
"2300","liam",46,"Paul George",23,2
"2301","liam",46,"Jrue Holiday",21,5
"2302","liam",46,"Tobias Harris",0,12
"2303","liam",46,"Marc Gasol",41,11
"2304","liam",46,"Mike Conley",40,0
"2305","liam",46,"Jarrett Allen",34,11
"2306","liam",46,"D'Angelo Russell",21,1
"2307","liam",46,"Klay Thompson",0,12
"2308","liam",46,"Derrick Rose",0,12
"2309","liam",46,"Paul Millsap",38,3
"2310","liam",47,"Stephen Curry",23,5
"2311","liam",47,"Andre Drummond",33,11
"2312","liam",47,"Jimmy Butler",0,6
"2313","liam",47,"Paul George",0,2
"2314","liam",47,"Jrue Holiday",0,12
"2315","liam",47,"Tobias Harris",0,12
"2316","liam",47,"Marc Gasol",0,12
"2317","liam",47,"Mike Conley",0,12
"2318","liam",47,"Jarrett Allen",7,11
"2319","liam",47,"D'Angelo Russell",12,1
"2320","liam",47,"Klay Thompson",25,11
"2321","liam",47,"Derrick Rose",23,0
"2322","liam",47,"Paul Millsap",0,12
"2323","liam",48,"Stephen Curry",0,5
"2324","liam",48,"Andre Drummond",0,11
"2325","liam",48,"Jimmy Butler",15,6
"2326","liam",48,"Paul George",0,2
"2327","liam",48,"Jrue Holiday",21,1
"2328","liam",48,"Tobias Harris",12,3
"2329","liam",48,"Marc Gasol",13,4
"2330","liam",48,"Mike Conley",21,0
"2331","liam",48,"Jarrett Allen",0,11
"2332","liam",48,"D'Angelo Russell",0,12
"2333","liam",48,"Klay Thompson",0,11
"2334","liam",48,"Derrick Rose",0,12
"2335","liam",48,"Paul Millsap",0,12
"2336","liam",49,"Stephen Curry",31,12
"2337","liam",49,"Andre Drummond",12,11
"2338","liam",49,"Jimmy Butler",0,12
"2339","liam",49,"Paul George",26,2
"2340","liam",49,"Jrue Holiday",51,1
"2341","liam",49,"Tobias Harris",31,3
"2342","liam",49,"Marc Gasol",0,12
"2343","liam",49,"Mike Conley",0,12
"2344","liam",49,"Jarrett Allen",12,11
"2345","liam",49,"D'Angelo Russell",30,0
"2346","liam",49,"Klay Thompson",28,11
"2347","liam",49,"Derrick Rose",3,5
"2348","liam",49,"Paul Millsap",10,6
"2349","liam",50,"Stephen Curry",0,5
"2350","liam",50,"Andre Drummond",0,11
"2351","liam",50,"Jimmy Butler",0,6
"2352","liam",50,"Paul George",0,2
"2353","liam",50,"Jrue Holiday",0,1
"2354","liam",50,"Tobias Harris",0,12
"2355","liam",50,"Marc Gasol",0,12
"2356","liam",50,"Mike Conley",0,12
"2357","liam",50,"Jarrett Allen",0,11
"2358","liam",50,"D'Angelo Russell",0,0
"2359","liam",50,"Klay Thompson",0,11
"2360","liam",50,"Derrick Rose",0,12
"2361","liam",50,"Paul Millsap",0,12
"2362","liam",51,"Stephen Curry",49,12
"2363","liam",51,"Andre Drummond",11,11
"2364","liam",51,"Jimmy Butler",41,6
"2365","liam",51,"Paul George",52,2
"2366","liam",51,"Jrue Holiday",34,1
"2367","liam",51,"Tobias Harris",9,3
"2368","liam",51,"Marc Gasol",4,4
"2369","liam",51,"Mike Conley",33,5
"2370","liam",51,"Jarrett Allen",19,11
"2371","liam",51,"D'Angelo Russell",15,12
"2372","liam",51,"Klay Thompson",13,11
"2373","liam",51,"Derrick Rose",10,0
"2374","liam",51,"Paul Millsap",19,12
"2375","liam",52,"Stephen Curry",0,12
"2376","liam",52,"Andre Drummond",0,11
"2377","liam",52,"Jimmy Butler",0,6
"2378","liam",52,"Paul George",0,2
"2379","liam",52,"Jrue Holiday",0,1
"2380","liam",52,"Tobias Harris",0,3
"2381","liam",52,"Marc Gasol",0,4
"2382","liam",52,"Mike Conley",0,5
"2383","liam",52,"Jarrett Allen",0,11
"2384","liam",52,"D'Angelo Russell",0,12
"2385","liam",52,"Klay Thompson",0,11
"2386","liam",52,"Derrick Rose",0,0
"2387","liam",52,"Paul Millsap",0,12
"2388","liam",53,"Stephen Curry",22,12
"2389","liam",53,"Andre Drummond",30,11
"2390","liam",53,"Jimmy Butler",47,6
"2391","liam",53,"Paul George",29,2
"2392","liam",53,"Jrue Holiday",27,1
"2393","liam",53,"Tobias Harris",0,12
"2394","liam",53,"Marc Gasol",24,4
"2395","liam",53,"Mike Conley",13,5
"2396","liam",53,"Jarrett Allen",31,11
"2397","liam",53,"D'Angelo Russell",27,0
"2398","liam",53,"Klay Thompson",38,11
"2399","liam",53,"Derrick Rose",0,12
"2400","liam",53,"Paul Millsap",23,3
"2401","liam",54,"Stephen Curry",0,12
"2402","liam",54,"Andre Drummond",0,11
"2403","liam",54,"Jimmy Butler",0,12
"2404","liam",54,"Paul George",0,2
"2405","liam",54,"Jrue Holiday",0,1
"2406","liam",54,"Tobias Harris",20,3
"2407","liam",54,"Marc Gasol",21,4
"2408","liam",54,"Mike Conley",20,5
"2409","liam",54,"Jarrett Allen",27,11
"2410","liam",54,"D'Angelo Russell",13,0
"2411","liam",54,"Klay Thompson",0,12
"2412","liam",54,"Derrick Rose",24,11
"2413","liam",54,"Paul Millsap",0,6
"2414","liam",55,"Stephen Curry",0,12
"2415","liam",55,"Andre Drummond",29,11
"2416","liam",55,"Jimmy Butler",0,12
"2417","liam",55,"Paul George",0,2
"2418","liam",55,"Jrue Holiday",39,1
"2419","liam",55,"Tobias Harris",0,3
"2420","liam",55,"Marc Gasol",0,4
"2421","liam",55,"Mike Conley",0,5
"2422","liam",55,"Jarrett Allen",0,11
"2423","liam",55,"D'Angelo Russell",0,0
"2424","liam",55,"Klay Thompson",0,12
"2425","liam",55,"Derrick Rose",0,11
"2426","liam",55,"Paul Millsap",0,6
"2427","liam",56,"Stephen Curry",47,12
"2428","liam",56,"Andre Drummond",41,11
"2429","liam",56,"Jimmy Butler",3,11
"2430","liam",56,"Paul George",43,2
"2431","liam",56,"Jrue Holiday",12,1
"2432","liam",56,"Tobias Harris",41,3
"2433","liam",56,"Marc Gasol",9,4
"2434","liam",56,"Mike Conley",22,5
"2435","liam",56,"Jarrett Allen",0,12
"2436","liam",56,"D'Angelo Russell",0,12
"2437","liam",56,"Klay Thompson",17,11
"2438","liam",56,"Derrick Rose",27,0
"2439","liam",56,"Paul Millsap",0,6
"2440","liam",57,"Stephen Curry",0,12
"2441","liam",57,"Andre Drummond",0,11
"2442","liam",57,"Jimmy Butler",0,11
"2443","liam",57,"Paul George",0,2
"2444","liam",57,"Jrue Holiday",0,1
"2445","liam",57,"Tobias Harris",7,3
"2446","liam",57,"Marc Gasol",0,4
"2447","liam",57,"Mike Conley",0,5
"2448","liam",57,"Jarrett Allen",0,12
"2449","liam",57,"D'Angelo Russell",0,12
"2450","liam",57,"Klay Thompson",0,11
"2451","liam",57,"Derrick Rose",0,0
"2452","liam",57,"Paul Millsap",0,6
"2453","liam",58,"Stephen Curry",6,12
"2454","liam",58,"Andre Drummond",35,11
"2455","liam",58,"Jimmy Butler",0,11
"2456","liam",58,"Paul George",38,2
"2457","liam",58,"Jrue Holiday",23,1
"2458","liam",58,"Tobias Harris",0,3
"2459","liam",58,"Marc Gasol",27,4
"2460","liam",58,"Mike Conley",26,5
"2461","liam",58,"Jarrett Allen",13,12
"2462","liam",58,"D'Angelo Russell",11,12
"2463","liam",58,"Klay Thompson",12,11
"2464","liam",58,"Derrick Rose",18,0
"2465","liam",58,"Paul Millsap",0,6
"2466","liam",59,"Stephen Curry",0,12
"2467","liam",59,"Andre Drummond",0,11
"2468","liam",59,"Jimmy Butler",0,11
"2469","liam",59,"Paul George",0,2
"2470","liam",59,"Jrue Holiday",0,1
"2471","liam",59,"Tobias Harris",11,3
